,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,Previous_Day_Return,Next_Day_Return
0,2018-05-02,BASF,156,0.19001211233211235,0.2365791376051359,0.11993,0.2368,0.32337000000000005,0.6525,-0.63234,0.011060020574936049,-0.017218891939941194
1,2018-05-02,Tesla,510,0.06893203750389043,0.17356478828639466,-0.07031499999999999,0.07262666666666667,0.2024858333333333,0.6457200000000001,-0.5029999999999999,0.004092707062073764,-0.057050988293073424
2,2018-05-02,Google,1901,0.10641426296101468,0.19299328084970635,-0.0050875000000000035,0.06969,0.2481,0.9877,-0.55366,0.025713883382226577,-0.01746398391008519
3,2018-05-02,Allianz,121,-0.052264793388429764,0.2646379067553097,-0.23023,-0.09485,0.09192,0.5821500000000002,-0.66297,0.013549246713214558,-0.009181318594400523
4,2018-05-02,Airbus,250,0.05532746952380947,0.23070680706314345,-0.014179999999999988,0.03078,0.19538000000000005,0.6025600000000001,-0.57493,0.007473034727032869,0.0006117455329448518
5,2018-05-02,Apple,3116,0.050277002783890336,0.21731717677838885,-0.05671583333333334,0.0298,0.20575,0.9259999999999999,-0.8862666666666668,0.04322714241017156,0.0018106721407100679
6,2018-05-02,Bayer,3035,0.0240291295075966,0.1664938805753093,-0.05574,0.0,0.10361928571428572,0.6846899999999999,-0.51246,0.003418806748785918,0.0035071933339523307
7,2018-05-02,Telefonica,67,0.17337059701492533,0.247799325364605,0.0,0.0979,0.44782,0.49836,-0.2862,-0.010664871791036923,-0.0202172951031665
8,2018-05-02,Samsung,896,0.0813467171999008,0.20466133140937454,-0.0208125,0.06884,0.21170999999999998,0.9477,-0.5626800000000001,0.0,0.0
9,2018-05-02,BMW,500,-0.01335405269841271,0.2332976667076807,-0.189105,0.0,0.13449,0.9341,-0.6768000000000001,0.006682499538851694,-0.010040570180817276
10,2018-05-03,Apple,2027,0.0756169261008135,0.20819789709316447,-0.013170000000000005,0.049400000000000006,0.217635,0.7717,-0.5975900000000001,0.0018106721407100679,0.038483347039363736
11,2018-05-03,Google,2172,0.11391007063199755,0.18998150078346712,0.0,0.06990500000000002,0.245809375,0.7438600000000001,-0.5350666666666667,-0.01746398391008519,0.00773992242383592
12,2018-05-03,Telefonica,93,0.027206434118450244,0.2497969853438626,-0.06563,0.03286,0.21521,0.6012299999999999,-0.7155,-0.0202172951031665,-0.00805570083221685
13,2018-05-03,BMW,542,-0.0028545051396942586,0.2255362861455841,-0.11941250000000002,0.0,0.1302,0.6056666666666666,-0.7155,-0.010040570180817276,-0.006531701863215389
14,2018-05-03,Tesla,916,0.01820865768177725,0.1598713132578809,-0.07952000000000001,0.0,0.12079000000000001,0.63083,-0.6866333333333333,-0.057050988293073424,0.033328351745087303
15,2018-05-03,Bayer,1051,0.05112752121939797,0.18497861012534936,-0.035227499999999995,0.0,0.14164000000000002,0.6744125000000001,-0.6065699999999999,0.0035071933339523307,0.018925509132166063
16,2018-05-03,BASF,217,0.14642036994367633,0.2107086569595487,0.01651000000000001,0.20038,0.2729111111111111,0.6622100000000001,-0.38286,-0.017218891939941194,0.012625406600751177
17,2018-05-03,Samsung,874,0.11372173781373722,0.2036547202669381,0.0,0.10574125,0.24514,0.67499,-0.6023000000000001,0.0,-0.0209731233802799
18,2018-05-03,Airbus,248,-0.0469633906169995,0.24361616753831944,-0.26298000000000005,0.0,0.13609000000000002,0.5112700000000001,-0.5259600000000001,0.0006117455329448518,0.006400834655416965
19,2018-05-03,Allianz,83,0.007554031841652306,0.30127285541202026,-0.26298,0.0,0.183455,0.6012299999999999,-0.5153300000000001,-0.009181318594400523,0.008478048358954382
20,2018-05-04,BMW,774,-0.04184778582707865,0.2293014512964564,-0.23892250000000004,-0.018669999999999992,0.08782428571428573,0.8689,-0.51246,-0.006531701863215389,0.004141695293715664
21,2018-05-04,Telefonica,86,-0.004100009228497618,0.21495227233740488,-0.10687000000000002,-0.021375,0.1347475,0.6222200000000001,-0.63234,-0.00805570083221685,-0.010486987495248012
22,2018-05-04,Allianz,250,-0.16390126825396822,0.2654959515452052,-0.37756,-0.23711,0.0,0.6502100000000002,-0.70516,0.008478048358954382,-0.003488665387303413
23,2018-05-04,Bayer,650,-0.006251138583638607,0.2096254917858571,-0.11988,0.0,0.10663749999999997,0.6178600000000001,-0.56481,0.018925509132166063,-0.0035321857760006736
24,2018-05-04,Apple,2049,0.07037805950637943,0.21355265922492908,-0.026230000000000017,0.03966999999999999,0.21074,0.72887,-0.9917,0.038483347039363736,0.004795138629561714
25,2018-05-04,Google,1930,0.10184081968089473,0.17613678544923844,0.0,0.06897,0.22350749999999997,0.8957,-0.6475500000000001,0.00773992242383592,0.007921034300013119
26,2018-05-04,Tesla,472,0.014566100433817612,0.16403286245869944,-0.09108,-0.011770000000000013,0.12355250000000002,0.7124,-0.38904,0.033328351745087303,-0.002645766665581917
27,2018-05-04,BASF,351,-6.380059241171913e-05,0.2541835951480895,-0.18192000000000005,-0.0394,0.21988000000000002,0.61798,-0.6996333333333333,0.012625406600751177,0.0027981830080046066
28,2018-05-04,Airbus,187,-0.03751463542992956,0.2593203651305414,-0.12883999999999998,0.0,0.09496666666666666,0.57048,-0.6423000000000001,0.006400834655416965,-0.0025930003558309878
29,2018-05-04,Samsung,551,0.08219148265779389,0.20679313985423306,-0.010144999999999998,0.04145999999999998,0.213785,0.72443,-0.63234,-0.0209731233802799,0.013397329571821714
30,2018-05-08,Samsung,641,0.09693486553747847,0.2310727787863664,0.0,0.08739999999999999,0.23970999999999998,0.9136,-0.9001,0.013397329571821714,-0.03285319618718674
31,2018-05-08,Airbus,458,0.01851284137381296,0.20974016904542844,-0.07400000000000001,0.016030000000000003,0.14272321428571427,0.54399,-0.597,-0.0025930003558309878,-0.010843479741706295
32,2018-05-08,Allianz,97,-0.06965618556701034,0.26060889725012004,-0.26335,-0.0592,0.04163000000000002,0.5513399999999999,-0.5130600000000001,-0.003488665387303413,-0.008825651510196764
33,2018-05-08,Google,3445,0.14963957835141795,0.1847356898578976,0.0,0.14245000000000002,0.2701444444444444,0.91615,-0.7269100000000001,0.007921034300013119,0.025014741964089808
34,2018-05-08,BASF,136,0.18251713235294115,0.24717283548595784,0.10626,0.207445,0.34675749999999994,0.7998666666666667,-0.597,0.0027981830080046066,0.0029064718478304385
35,2018-05-08,Bayer,665,-0.033481286012650546,0.18583582158052564,-0.17982,-0.026810000000000004,0.04215,0.6268625,-0.6254500000000001,-0.0035321857760006736,0.004119672329665036
36,2018-05-08,BMW,531,-0.014648890532986597,0.2430611558412676,-0.16677,0.0,0.101985,0.8383888888888891,-0.6270399999999999,0.004141695293715664,0.0002175095168990282
37,2018-05-08,Telefonica,80,0.07123005158730157,0.17265447588321112,-0.0501375,0.0362,0.16582750000000002,0.53989,-0.2862,-0.010486987495248012,-0.017471010279585197
38,2018-05-08,Apple,1872,0.06599780514431537,0.2290258727159747,-0.033405000000000004,0.05785,0.21325999999999998,0.8555,-0.9966,0.004795138629561714,0.007016445056775567
39,2018-05-08,Tesla,223,0.08076113050750948,0.16919258519077854,-0.022189999999999988,0.07885000000000003,0.17925,0.6555300000000001,-0.49091999999999997,-0.002645766665581917,0.016031354142901574
40,2018-05-09,Apple,1590,0.08620767325546562,0.21308477372937587,-0.0264375,0.08016999999999999,0.2278690476190476,0.7887,-0.9413,0.007016445056775567,0.014202676469313504
41,2018-05-09,BMW,560,-0.02226036522108841,0.1995100201596405,-0.14800000000000002,0.0,0.07065,0.743625,-0.65722,0.0002175095168990282,0.004340284591314081
42,2018-05-09,Samsung,567,0.08590328119313567,0.20562961353314446,0.0,0.09804,0.22624444444444444,0.7044400000000001,-0.5594899999999999,-0.03285319618718674,0.013658748931039357
43,2018-05-09,Airbus,1131,0.009096359100669443,0.18303331639648515,-0.07850499999999999,0.0,0.12930000000000005,0.7427,-0.5941000000000001,-0.010843479741706295,0.005336030783456458
44,2018-05-09,Tesla,246,0.028967837624209587,0.2502553677750156,-0.1038475,0.08296,0.21763000000000002,0.5494600000000001,-0.56297,0.016031354142901574,-0.005981680607068718
45,2018-05-09,Allianz,209,-0.17170459368117266,0.2654268462327551,-0.35894000000000004,-0.27578,0.0,0.6915399999999999,-0.6768000000000001,-0.008825651510196764,-0.03328690749883556
46,2018-05-09,Google,3276,0.1207380316685077,0.17796222122930702,0.0,0.09910499999999996,0.23978500000000005,0.93,-0.8986,0.025014741964089808,0.00996550300836141
47,2018-05-09,Telefonica,155,0.04801560855094728,0.17169678732276786,-0.05397999999999999,0.0468,0.15469500000000005,0.5588333333333333,-0.50564,-0.017471010279585197,0.014454416740159903
48,2018-05-09,BASF,167,0.1640236645756107,0.2171398308108872,0.03715333333333333,0.18273,0.322475,0.65554,-0.2997,0.0029064718478304385,0.014292543897325594
49,2018-05-09,Bayer,707,-0.040779399205226635,0.17200491294670792,-0.11988,-0.002870000000000006,0.024425,0.5529900000000001,-0.5994,0.004119672329665036,0.004687508583097078
50,2018-05-10,Google,2572,0.12862282557579838,0.18685988551007413,0.0,0.10574999999999997,0.2458375,0.9753,-0.6486,0.00996550300836141,0.0038074269097210242
51,2018-05-10,BMW,371,0.015743478051598,0.2138728543255059,-0.09780499999999999,0.0,0.13903214285714285,0.744525,-0.63234,0.004340284591314081,-0.001950797193932097
52,2018-05-10,Bayer,214,-0.010811593791722305,0.18532763184633705,-0.11692249999999994,0.0,0.06818833333333335,0.6254899999999999,-0.5509600000000001,0.004687508583097078,-0.00527499513676144
53,2018-05-10,Telefonica,121,0.14262379279811108,0.20488624728128885,0.0,0.09877999999999999,0.33042000000000005,0.67933,-0.21124,0.014454416740159903,-0.009104766992919178
54,2018-05-10,Allianz,150,-0.09713286507936517,0.2979168463161051,-0.3596400000000001,-0.187475,0.045225,0.69792,-0.49683,-0.03328690749883556,-0.0026070195692664555
55,2018-05-10,Airbus,333,0.017033133371466714,0.16186721844430804,-0.0296,0.0,0.08442999999999999,0.4905800000000001,-0.6156,0.005336030783456458,-0.001306204656955856
56,2018-05-10,Samsung,521,0.11998352108277735,0.17706455960484702,0.0,0.0908375,0.2355,0.7042,-0.46072,0.013658748931039357,-0.0058309203107924645
57,2018-05-10,Tesla,328,0.06584319214576073,0.2514792624006003,-0.1043375,0.096995,0.2601375,0.55615,-0.689625,-0.005981680607068718,-0.013067767795679863
58,2018-05-10,BASF,170,0.18888247058823526,0.1853239014636195,0.0504525,0.17343000000000006,0.2879025,0.9983,-0.28473000000000004,0.014292543897325594,-0.0058536752514610785
59,2018-05-10,Apple,1847,0.09033201287372944,0.2009368753771833,-0.008614999999999998,0.07636,0.22000999999999998,0.9753,-0.5859000000000001,0.014202676469313504,-0.007659229794446888
60,2018-05-11,Bayer,803,-0.04164892610053567,0.185300118462696,-0.1431,-0.05574,0.031415,0.5671333333333334,-0.63012,-0.00527499513676144,0.004495268001740271
61,2018-05-11,Google,2307,0.09994198496982944,0.177781585932991,0.0,0.08082500000000001,0.2159,0.8259,-0.7034,0.0038074269097210242,0.0044810760608378075
62,2018-05-11,BASF,133,0.1653756417830291,0.2153397265234047,0.004400000000000004,0.17515999999999998,0.27796000000000004,0.7008500000000002,-0.3861800000000001,-0.0058536752514610785,-0.0012670623131549874
63,2018-05-11,Allianz,103,-0.08537295423023578,0.25945573905994634,-0.30316,-0.05464,0.03506,0.6787599999999999,-0.4878,-0.0026070195692664555,-0.005759479767155185
64,2018-05-11,Telefonica,60,0.031111695767195774,0.21249835870572728,-0.08997583333333334,0.038496666666666665,0.129495625,0.49155,-0.531,-0.009104766992919178,-0.02313133202341921
65,2018-05-11,Tesla,225,0.1082021814814815,0.1811182514350124,0.010920000000000004,0.13327,0.2209,0.48138,-0.4316125,-0.013067767795679863,-0.0306585231681904
66,2018-05-11,Airbus,389,-0.009966150589627451,0.17671326547585614,-0.059670000000000015,0.0,0.04983999999999999,0.5093444444444445,-0.64054,-0.001306204656955856,-0.024838410469522287
67,2018-05-11,Apple,1791,0.02725617257362653,0.23183287153012536,-0.07644000000000001,0.01779,0.18342,0.8272799999999999,-0.6523,-0.007659229794446888,-0.0023358294848270234
68,2018-05-11,Samsung,369,0.07781347206091102,0.200614598683006,0.0,0.068,0.20047,0.7325200000000001,-0.5806,-0.0058309203107924645,-0.02366974408590572
69,2018-05-11,BMW,464,-0.01534070881226054,0.2373990497705793,-0.144325,0.0,0.13100250000000002,0.57902,-0.6127800000000001,-0.001950797193932097,-0.003804145666931547
70,2018-05-14,Tesla,443,0.06095740083843922,0.20631628566051075,-0.0922857142857143,0.11196000000000003,0.1992175,0.5934900000000001,-0.60645,-0.0306585231681904,-0.027043217054237626
71,2018-05-14,Apple,1676,0.04616856581713828,0.21860726790274185,-0.061835,0.023145,0.1864075000000001,0.6795249999999999,-0.9559,-0.0023358294848270234,-0.009130045534906372
72,2018-05-14,Samsung,532,0.09966609746091412,0.1951313724309308,-0.004527499999999995,0.06551833333333333,0.2292675,0.8244900000000002,-0.4630300000000001,-0.02366974408590572,-0.01812738459255669
73,2018-05-14,Google,1932,0.0996802485704425,0.17886317279811992,0.0,0.06791166666666666,0.200915,0.9513200000000002,-0.5602600000000001,0.0044810760608378075,-0.013830790576185414
74,2018-05-14,Telefonica,110,0.15937135930735927,0.2394601997616721,0.0,0.068,0.43138000000000004,0.5859,-0.38798,-0.02313133202341921,0.0
75,2018-05-14,Bayer,670,-0.01816697826344467,0.1952760676129014,-0.11988,0.0,0.0758975,0.7395999999999999,-0.61552,0.004495268001740271,-0.005475179888088988
76,2018-05-14,Airbus,544,-0.04809992924253032,0.2219112314637325,-0.17982,0.0,0.004410357142857142,0.7636,-0.9849,-0.024838410469522287,-0.00952782684082365
77,2018-05-14,BASF,119,0.1578753691476591,0.26192030593797944,0.0872,0.20736,0.31099499999999997,0.86175,-0.5517299999999999,-0.0012670623131549874,0.009977719109085292
78,2018-05-14,BMW,441,0.024357670158010315,0.2103939779739568,-0.059940000000000014,0.0,0.12996000000000002,0.9353,-0.5300199999999999,-0.003804145666931547,0.0036956563801418
79,2018-05-14,Allianz,112,-0.14476386904761915,0.2917485283368151,-0.3505875,-0.190245,0.017912499999999998,0.58907,-0.7542,-0.005759479767155185,0.009511438311351485
80,2018-05-15,Google,2192,0.09334926440664462,0.20135737157366893,-0.0128,0.05106000000000002,0.2178425,0.8934,-0.6292800000000001,-0.013830790576185414,-0.0014722323333131724
81,2018-05-15,Samsung,720,0.1633071030643734,0.2506724745976049,0.0,0.12913,0.31188499999999997,0.7311200000000001,-0.7497,-0.01812738459255669,0.013124872909585859
82,2018-05-15,Telefonica,209,-0.013101201678438534,0.2468649298306364,-0.20033,-0.038566666666666666,0.15431666666666666,0.51274,-0.5724,0.0,0.015480185287899406
83,2018-05-15,BASF,168,0.2618946130952379,0.21547035337525608,0.1968869444444444,0.26341,0.4126499999999999,0.8223,-0.60326,0.009977719109085292,0.010782693427293207
84,2018-05-15,Airbus,948,-0.1400546332713816,0.2730618429630155,-0.30378000000000005,-0.059940000000000014,0.0,0.6416875,-0.80976,-0.00952782684082365,-0.0018748052569881324
85,2018-05-15,Tesla,455,0.013880359410430792,0.2257041291566515,-0.10305999999999997,0.044755555555555576,0.15287166666666668,0.61231,-0.6477333333333334,-0.027043217054237626,0.008060885480247748
86,2018-05-15,Apple,1585,0.09385082028942006,0.2321046239658843,-0.015080000000000003,0.06611,0.23217,0.8555,-0.8345,-0.009130045534906372,0.009289480074079036
87,2018-05-15,Allianz,341,-0.16845312467997975,0.2481807228782989,-0.32516,-0.2568857142857143,0.0,0.71148,-0.69228,0.009511438311351485,-0.014459598115188932
88,2018-05-15,BMW,447,-0.015011230336280684,0.19327014371698945,-0.1356,0.0,0.08393833333333334,0.659425,-0.5724,0.0036956563801418,-0.00010850105799153907
89,2018-05-15,Bayer,937,-0.047469493401771805,0.1899499239404573,-0.1646375,-0.01359,0.0524,0.6891700000000001,-0.6940000000000001,-0.005475179888088988,0.01440554403355776
90,2018-05-16,Bayer,738,-0.06289040295521983,0.19248728281657893,-0.17982,-0.059940000000000014,0.02707,0.8271,-0.6023000000000001,0.01440554403355776,0.009808714087037096
91,2018-05-16,Tesla,288,0.07943470885692236,0.2270367479880188,-0.01833000000000001,0.078295,0.21874999999999994,0.6642399999999999,-0.8142,0.008060885480247748,-0.006794884467156592
92,2018-05-16,Google,1970,0.11689903126258955,0.1981723702377296,0.0,0.0926563492063492,0.2340125,0.9663,-0.6135700000000001,-0.0014722323333131724,-0.0012012013456343946
93,2018-05-16,Allianz,171,-0.10165388262322472,0.3028095354103641,-0.3091200000000001,-0.17982,0.17263,0.5719,-0.6589800000000001,-0.014459598115188932,0.01206413792685712
94,2018-05-16,BASF,153,0.1646899852163086,0.2415162966667257,0.10405000000000003,0.20271,0.31404,0.66951,-0.6589800000000001,0.010782693427293207,0.0036060440248064647
95,2018-05-16,Samsung,613,0.0944393378259406,0.21648901535665727,-0.00958,0.07536000000000001,0.23533,0.8490699999999999,-0.53627,0.013124872909585859,-0.00906807221397088
96,2018-05-16,Airbus,391,-0.056650120265497525,0.21249855070942392,-0.17982,0.0,0.03524888888888888,0.7369600000000001,-0.7931666666666667,-0.0018748052569881324,0.02186104794065357
97,2018-05-16,Telefonica,146,-0.08205487606001308,0.3517683480088437,-0.3894450000000001,-0.007134999999999994,0.221675,0.6220899999999999,-0.69228,0.015480185287899406,-0.026460687771343583
98,2018-05-16,Apple,1321,0.10185055131994786,0.20567949938280994,-0.005809999999999993,0.08674,0.22878,0.86055,-0.6589800000000001,0.009289480074079036,-0.006343812089750322
99,2018-05-16,BMW,345,-0.004994850816655163,0.20510807417003127,-0.09151,0.0,0.07727999999999999,0.6960571428571428,-0.63784,-0.00010850105799153907,0.012293910905716745
100,2018-05-17,Apple,1556,0.08628056919961627,0.2045695404548324,-0.013027500000000006,0.06116500000000001,0.2242,0.7184,-0.7506,-0.006343812089750322,-0.0036431864566068843
101,2018-05-17,BMW,530,-0.033758552785265086,0.23168551699977905,-0.23264,0.0,0.116405,0.7479333333333332,-0.57535,0.012293910905716745,-0.05202690803180676
102,2018-05-17,Google,2369,0.0976578686841278,0.1846506050078725,0.0,0.06061000000000001,0.21566,0.8225,-0.8069000000000001,-0.0012012013456343946,0.0
103,2018-05-17,BASF,247,0.05003682507550924,0.28201673648958936,-0.08879999999999999,0.13857,0.2271975,0.73505,-0.7542,0.0036060440248064647,0.0007870917368171249
104,2018-05-17,Bayer,1093,-0.03397677667407318,0.21887491108474952,-0.1848,0.0,0.0555,0.6260800000000001,-0.63758,0.009808714087037096,-0.001340611136337877
105,2018-05-17,Tesla,297,0.06569217732884397,0.23196020333177586,-0.08783333333333332,0.05566000000000002,0.19736,0.7479333333333332,-0.6405,-0.006794884467156592,-0.027506365754464742
106,2018-05-17,Airbus,261,-0.002623781244298471,0.26297752878194913,-0.17982,0.0,0.16296,0.60542,-0.54918,0.02186104794065357,-0.0007142493033613918
107,2018-05-17,Allianz,195,-0.0486400183150183,0.2819497353187069,-0.290885,-0.06882,0.12741,0.5657400000000001,-0.5809200000000001,0.01206413792685712,-0.0015653538286377606
108,2018-05-17,Telefonica,115,0.08812112318840576,0.22650721879415475,-0.020130000000000002,0.07377000000000003,0.23516666666666666,0.6220899999999999,-0.56565,-0.026460687771343583,-0.03613399930999872
109,2018-05-17,Samsung,634,0.09699782528416202,0.20689692233270746,0.0,0.07874,0.23328000000000002,0.6369,-0.8941,-0.00906807221397088,0.0020222453807683394
